,time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2503,2019-05-09,15.1,9.3,0.0,0.0,0.0,0.0,3,21.4,42.1,100
2504,2019-05-10,22.5,11.7,2.4,2.4,0.0,7.0,53,21.4,40.7,175
2505,2019-05-11,19.3,11.1,3.3,3.3,0.0,4.0,61,19.3,40.0,330
2506,2019-05-12,13.2,6.7,29.3,29.3,0.0,24.0,63,32.6,61.6,63
2507,2019-05-13,10.8,6.7,17.7,17.7,0.0,14.0,63,20.5,41.0,64
2508,2019-05-14,11.7,6.8,4.9,4.9,0.0,11.0,53,15.3,29.2,351
2509,2019-05-15,19.2,5.9,0.7,0.7,0.0,4.0,51,22.3,43.6,313
2510,2019-05-16,20.5,9.4,0.8,0.8,0.0,6.0,51,15.4,36.4,297
2511,2019-05-17,24.2,11.8,0.2,0.2,0.0,2.0,51,17.7,35.6,230
2512,2019-05-18,22.8,11.1,0.0,0.0,0.0,0.0,3,16.3,28.8,312
2513,2019-05-19,22.7,12.2,1.8,1.8,0.0,3.0,55,25.6,49.0,170
2514,2019-05-20,27.9,18.9,2.3,2.3,0.0,6.0,53,26.0,61.9,236
2515,2019-05-21,19.7,12.2,0.0,0.0,0.0,0.0,3,26.5,50.4,317
2516,2019-05-22,22.1,10.2,0.0,0.0,0.0,0.0,3,18.2,32.4,320
2517,2019-05-23,24.7,14.0,0.8,0.8,0.0,3.0,53,22.1,43.9,212
2518,2019-05-24,23.1,15.4,0.3,0.3,0.0,1.0,51,32.8,64.1,309
2519,2019-05-25,19.3,12.1,0.0,0.0,0.0,0.0,3,26.2,50.4,168
2520,2019-05-26,28.9,15.0,3.0,3.0,0.0,5.0,61,20.9,39.6,257
2521,2019-05-27,25.3,15.5,0.0,0.0,0.0,0.0,3,16.2,32.4,344
2522,2019-05-28,20.6,15.8,6.9,6.9,0.0,9.0,61,30.8,57.6,146
2523,2019-05-29,20.8,13.7,2.3,2.3,0.0,6.0,53,20.4,38.5,144
2524,2019-05-30,20.2,13.1,14.4,14.4,0.0,9.0,63,17.0,42.8,154
2525,2019-05-31,24.9,17.0,0.4,0.4,0.0,4.0,51,14.6,29.2,276
2526,2019-06-01,25.8,15.5,0.0,0.0,0.0,0.0,3,17.4,37.4,140
2527,2019-06-02,25.7,16.1,1.8,1.8,0.0,5.0,55,20.1,46.1,237
2528,2019-06-03,20.7,13.2,0.0,0.0,0.0,0.0,2,25.8,50.4,301
2529,2019-06-04,21.2,10.8,0.0,0.0,0.0,0.0,3,18.7,37.1,276
2530,2019-06-05,26.1,16.1,1.8,1.8,0.0,4.0,61,21.2,42.8,207
2531,2019-06-06,27.1,19.8,13.4,13.4,0.0,5.0,63,19.3,35.6,292
2532,2019-06-07,25.4,17.3,0.0,0.0,0.0,0.0,3,16.9,33.8,31
2533,2019-06-08,25.7,15.4,0.0,0.0,0.0,0.0,3,21.4,42.1,74
2534,2019-06-09,23.6,13.5,0.0,0.0,0.0,0.0,3,22.1,43.9,97
2535,2019-06-10,20.3,13.4,15.7,15.7,0.0,17.0,61,23.9,43.2,87
2536,2019-06-11,23.3,16.1,8.5,8.5,0.0,10.0,61,27.6,54.7,312
2537,2019-06-12,22.1,12.9,0.0,0.0,0.0,0.0,3,21.6,42.5,150
2538,2019-06-13,19.2,14.8,20.1,20.1,0.0,10.0,63,29.9,57.2,77
2539,2019-06-14,22.5,14.2,0.5,0.5,0.0,4.0,51,27.9,53.3,264
2540,2019-06-15,26.6,13.0,0.0,0.0,0.0,0.0,3,24.1,46.8,221
2541,2019-06-16,26.4,17.7,4.3,4.3,0.0,12.0,53,19.7,45.0,218
2542,2019-06-17,23.4,19.2,4.3,4.3,0.0,12.0,53,11.9,30.2,312
2543,2019-06-18,24.6,19.1,16.8,16.8,0.0,20.0,63,15.2,34.9,162
2544,2019-06-19,21.0,17.9,12.4,12.4,0.0,13.0,61,15.6,34.6,107
2545,2019-06-20,26.1,18.9,11.1,11.1,0.0,16.0,63,15.8,39.2,171
2546,2019-06-21,24.0,18.5,17.1,17.1,0.0,13.0,63,25.2,47.2,324
2547,2019-06-22,24.1,15.7,0.0,0.0,0.0,0.0,2,23.1,43.9,315
2548,2019-06-23,26.7,15.3,0.0,0.0,0.0,0.0,3,17.9,32.0,298
2549,2019-06-24,27.8,16.0,0.0,0.0,0.0,0.0,3,12.4,26.6,233
2550,2019-06-25,27.9,20.3,10.6,10.6,0.0,11.0,63,11.4,28.1,167
2551,2019-06-26,29.6,20.2,0.0,0.0,0.0,0.0,3,17.3,31.0,303
2552,2019-06-27,30.0,19.7,0.0,0.0,0.0,0.0,3,15.0,31.0,312
2553,2019-06-28,29.7,19.5,0.5,0.5,0.0,3.0,51,13.0,24.8,196
2554,2019-06-29,30.9,21.5,2.5,2.5,0.0,6.0,55,17.7,41.0,245
2555,2019-06-30,26.8,21.0,2.0,2.0,0.0,4.0,61,26.8,60.5,308
2556,2019-07-01,29.1,17.0,0.0,0.0,0.0,0.0,3,17.3,33.8,311
2557,2019-07-02,29.5,18.6,0.2,0.2,0.0,1.0,51,14.4,38.5,271
2558,2019-07-03,29.2,22.1,0.6,0.6,0.0,6.0,51,9.8,19.4,247
2559,2019-07-04,30.1,21.2,0.0,0.0,0.0,0.0,3,17.4,34.9,149
2560,2019-07-05,27.6,20.1,0.3,0.3,0.0,3.0,51,20.1,40.0,152
2561,2019-07-06,30.3,23.7,7.1,7.1,0.0,14.0,61,16.5,45.0,227
2562,2019-07-07,27.9,22.1,2.9,2.9,0.0,10.0,55,16.4,33.5,59
2563,2019-07-08,24.3,20.8,7.5,7.5,0.0,10.0,61,9.3,23.4,166
2564,2019-07-09,30.8,19.5,0.0,0.0,0.0,0.0,3,13.8,27.7,293
2565,2019-07-10,31.1,20.1,0.0,0.0,0.0,0.0,3,21.2,42.8,216
2566,2019-07-11,28.5,21.8,8.9,8.9,0.0,11.0,63,23.1,44.6,172
2567,2019-07-12,29.8,22.2,3.7,3.7,0.0,5.0,61,21.2,43.2,291
2568,2019-07-13,30.3,19.7,0.0,0.0,0.0,0.0,0,14.1,28.8,279
2569,2019-07-14,30.5,21.9,0.0,0.0,0.0,0.0,3,20.9,42.1,294
2570,2019-07-15,30.2,18.7,0.0,0.0,0.0,0.0,3,14.0,27.7,299
2571,2019-07-16,32.9,19.7,0.1,0.1,0.0,1.0,51,20.4,37.8,212
2572,2019-07-17,32.8,23.5,16.7,16.7,0.0,8.0,63,17.0,42.5,226
2573,2019-07-18,28.4,21.6,12.6,12.6,0.0,18.0,63,17.0,37.4,64
2574,2019-07-19,32.8,21.2,0.2,0.2,0.0,1.0,51,15.0,31.0,237
2575,2019-07-20,34.6,25.3,0.6,0.6,0.0,2.0,53,17.0,34.9,263
2576,2019-07-21,34.5,25.2,0.0,0.0,0.0,0.0,3,18.1,44.3,270
2577,2019-07-22,30.0,23.6,41.6,41.6,0.0,19.0,65,18.3,45.4,122
2578,2019-07-23,24.1,20.3,20.8,20.8,0.0,19.0,63,18.2,43.2,2
2579,2019-07-24,26.4,20.2,1.8,1.8,0.0,9.0,53,11.8,29.9,9
2580,2019-07-25,28.2,19.9,0.0,0.0,0.0,0.0,2,10.9,23.0,326
2581,2019-07-26,28.3,18.8,0.0,0.0,0.0,0.0,1,13.3,23.8,214
2582,2019-07-27,28.3,20.5,0.0,0.0,0.0,0.0,2,16.8,32.8,181
2583,2019-07-28,31.6,21.3,0.0,0.0,0.0,0.0,2,17.3,37.1,232
2584,2019-07-29,31.6,21.5,0.3,0.3,0.0,2.0,51,17.4,35.6,230
2585,2019-07-30,31.7,23.3,0.4,0.4,0.0,1.0,51,19.5,37.4,202
2586,2019-07-31,29.6,22.5,8.3,8.3,0.0,5.0,63,13.7,29.5,244
2587,2019-08-01,29.5,21.7,0.0,0.0,0.0,0.0,3,12.0,23.0,310
2588,2019-08-02,28.3,21.6,0.3,0.3,0.0,3.0,51,16.3,31.7,157
2589,2019-08-03,27.7,20.9,1.4,1.4,0.0,8.0,51,17.5,36.7,186
2590,2019-08-04,30.2,21.3,0.6,0.6,0.0,4.0,51,12.3,24.5,329
2591,2019-08-05,27.6,20.2,0.0,0.0,0.0,0.0,3,14.9,30.2,90
2592,2019-08-06,26.6,20.8,0.8,0.8,0.0,4.0,51,14.6,31.0,147
2593,2019-08-07,28.0,21.2,18.1,18.1,0.0,14.0,63,17.9,43.2,199
2594,2019-08-08,28.9,19.1,0.9,0.9,0.0,4.0,51,20.6,41.4,245
2595,2019-08-09,28.6,20.2,0.2,0.2,0.0,1.0,51,15.5,32.0,288
2596,2019-08-10,26.9,18.4,0.0,0.0,0.0,0.0,2,22.0,43.2,303
2597,2019-08-11,27.5,16.3,0.0,0.0,0.0,0.0,3,13.7,28.1,302
2598,2019-08-12,29.8,16.9,0.0,0.0,0.0,0.0,3,22.3,43.6,230
2599,2019-08-13,25.2,21.8,9.3,9.3,0.0,15.0,63,13.9,24.5,219
2600,2019-08-14,25.9,21.0,7.3,7.3,0.0,13.0,63,11.8,25.6,47
2601,2019-08-15,26.8,20.5,1.1,1.1,0.0,4.0,53,15.6,32.4,111
2602,2019-08-16,25.9,19.7,0.8,0.8,0.0,1.0,53,15.2,30.6,125
2603,2019-08-17,27.6,21.5,3.7,3.7,0.0,8.0,63,12.4,28.4,118
2604,2019-08-18,28.2,22.5,2.8,2.8,0.0,7.0,61,13.6,28.8,170
2605,2019-08-19,31.4,22.1,3.1,3.1,0.0,3.0,61,16.7,38.5,232
2606,2019-08-20,29.0,22.0,0.0,0.0,0.0,0.0,3,14.2,28.4,162
2607,2019-08-21,30.2,23.5,6.6,6.6,0.0,6.0,63,24.1,49.7,203
2608,2019-08-22,31.5,22.6,9.0,9.0,0.0,4.0,63,14.3,34.9,253
2609,2019-08-23,23.5,18.9,20.0,20.0,0.0,10.0,65,17.3,32.4,325
2610,2019-08-24,23.7,16.7,0.0,0.0,0.0,0.0,3,16.5,32.8,6
2611,2019-08-25,23.3,17.3,0.1,0.1,0.0,1.0,51,23.0,44.3,60
2612,2019-08-26,23.2,14.5,0.0,0.0,0.0,0.0,3,16.5,32.0,55
2613,2019-08-27,21.6,16.7,0.0,0.0,0.0,0.0,3,12.3,25.6,130
2614,2019-08-28,23.4,17.7,10.5,10.5,0.0,15.0,61,14.0,29.5,62
2615,2019-08-29,27.4,17.8,0.0,0.0,0.0,0.0,3,20.3,38.5,310
2616,2019-08-30,30.3,15.9,0.0,0.0,0.0,0.0,2,20.2,39.6,248
2617,2019-08-31,27.0,18.7,0.0,0.0,0.0,0.0,3,15.9,28.4,353
2618,2019-09-01,24.6,17.1,0.0,0.0,0.0,0.0,3,18.5,35.6,104
2619,2019-09-02,24.9,19.7,8.9,8.9,0.0,10.0,63,19.1,48.2,182
2620,2019-09-03,26.3,17.6,0.0,0.0,0.0,0.0,3,12.9,24.8,44
2621,2019-09-04,30.6,17.8,2.2,2.2,0.0,3.0,61,26.0,49.7,227
2622,2019-09-05,23.9,16.7,0.0,0.0,0.0,0.0,3,20.3,35.3,28
2623,2019-09-06,20.0,15.3,2.6,2.6,0.0,5.0,61,28.6,52.9,45
2624,2019-09-07,23.9,13.3,10.8,10.8,0.0,5.0,63,22.1,41.0,323
2625,2019-09-08,25.6,15.3,0.0,0.0,0.0,0.0,3,14.0,27.7,288
2626,2019-09-09,23.2,16.1,3.4,3.4,0.0,11.0,61,12.7,25.2,53
2627,2019-09-10,23.6,17.9,0.9,0.9,0.0,7.0,51,20.4,39.2,161
2628,2019-09-11,31.4,19.0,0.1,0.1,0.0,1.0,51,20.9,41.8,226
2629,2019-09-12,25.6,16.9,6.4,6.4,0.0,12.0,61,18.1,34.6,18
2630,2019-09-13,19.9,13.9,0.0,0.0,0.0,0.0,3,18.9,36.7,87
2631,2019-09-14,23.0,15.5,0.0,0.0,0.0,0.0,3,25.4,47.5,175
2632,2019-09-15,26.8,19.0,0.5,0.5,0.0,3.0,51,10.6,22.3,287
2633,2019-09-16,24.1,19.0,1.0,1.0,0.0,6.0,51,10.5,32.8,355
2634,2019-09-17,23.0,14.9,0.0,0.0,0.0,0.0,3,16.8,32.8,23
2635,2019-09-18,19.8,13.5,0.1,0.1,0.0,1.0,51,15.3,31.0,44
2636,2019-09-19,19.8,10.7,0.0,0.0,0.0,0.0,1,11.0,20.9,37
2637,2019-09-20,24.6,10.9,0.0,0.0,0.0,0.0,3,13.7,27.7,269
2638,2019-09-21,26.7,14.1,0.0,0.0,0.0,0.0,3,11.6,20.5,259
2639,2019-09-22,27.4,14.9,0.0,0.0,0.0,0.0,3,18.0,33.5,196
2640,2019-09-23,30.8,20.6,0.0,0.0,0.0,0.0,3,20.9,38.9,213
2641,2019-09-24,24.5,16.2,0.4,0.4,0.0,1.0,51,22.5,43.6,297
2642,2019-09-25,24.8,13.2,0.0,0.0,0.0,0.0,2,17.8,34.2,252
2643,2019-09-26,27.3,15.1,1.0,1.0,0.0,2.0,53,17.8,35.3,241
2644,2019-09-27,22.0,13.1,0.0,0.0,0.0,0.0,3,15.1,28.1,215
2645,2019-09-28,26.7,16.1,0.0,0.0,0.0,0.0,3,19.8,38.9,194
2646,2019-09-29,24.2,16.6,0.0,0.0,0.0,0.0,3,17.5,35.3,2
2647,2019-09-30,20.4,15.3,0.6,0.6,0.0,1.0,53,15.3,30.2,80
2648,2019-10-01,27.6,16.5,0.1,0.1,0.0,1.0,51,18.6,36.7,212
2649,2019-10-02,31.9,17.0,1.4,1.4,0.0,5.0,53,23.8,46.1,277
2650,2019-10-03,15.8,12.4,11.5,11.5,0.0,22.0,61,22.3,40.7,56
2651,2019-10-04,18.1,10.2,0.5,0.5,0.0,5.0,51,28.8,54.7,333
2652,2019-10-05,14.3,7.1,0.0,0.0,0.0,0.0,3,16.3,30.2,50
2653,2019-10-06,20.6,12.0,2.1,2.1,0.0,10.0,53,23.0,41.4,179
2654,2019-10-07,24.6,15.4,5.9,5.9,0.0,8.0,61,28.3,54.0,208
2655,2019-10-08,18.4,14.0,2.6,2.6,0.0,8.0,53,18.8,35.3,24
2656,2019-10-09,14.0,11.3,13.2,13.2,0.0,16.0,63,21.4,40.7,20
2657,2019-10-10,20.1,11.1,0.6,0.6,0.0,3.0,51,25.3,49.0,15
2658,2019-10-11,17.0,11.5,0.0,0.0,0.0,0.0,3,26.1,49.3,17
2659,2019-10-12,20.0,10.8,0.0,0.0,0.0,0.0,3,18.5,33.5,345
2660,2019-10-13,17.5,10.1,0.0,0.0,0.0,0.0,3,14.9,27.0,307
2661,2019-10-14,21.9,11.2,0.0,0.0,0.0,0.0,3,17.6,33.1,263
2662,2019-10-15,16.6,8.8,0.0,0.0,0.0,0.0,3,15.0,27.4,312
2663,2019-10-16,18.3,11.7,34.1,34.1,0.0,14.0,63,49.6,89.3,123
2664,2019-10-17,13.6,9.7,0.5,0.5,0.0,3.0,51,45.1,89.6,277
2665,2019-10-18,14.7,7.8,0.0,0.0,0.0,0.0,3,27.8,52.2,307
2666,2019-10-19,15.4,5.6,0.0,0.0,0.0,0.0,3,11.4,21.2,264
2667,2019-10-20,14.9,6.9,10.7,10.7,0.0,12.0,61,17.3,31.3,64
2668,2019-10-21,18.4,9.2,2.2,2.2,0.0,3.0,55,18.0,33.8,23
2669,2019-10-22,16.4,11.0,5.3,5.3,0.0,9.0,61,24.5,44.3,104
2670,2019-10-23,17.6,11.3,4.8,4.8,0.0,3.0,61,21.8,41.4,276
2671,2019-10-24,17.9,6.4,0.0,0.0,0.0,0.0,1,18.2,33.1,223
2672,2019-10-25,16.9,8.4,0.0,0.0,0.0,0.0,3,12.4,23.0,215
2673,2019-10-26,16.3,9.8,0.2,0.2,0.0,1.0,51,12.6,27.0,359
2674,2019-10-27,20.4,12.6,30.9,30.9,0.0,15.0,65,33.1,77.0,136
2675,2019-10-28,17.2,10.6,0.0,0.0,0.0,0.0,3,17.6,32.0,21
2676,2019-10-29,15.6,12.3,1.5,1.5,0.0,12.0,51,12.4,23.4,79
2677,2019-10-30,17.4,12.8,0.6,0.6,0.0,6.0,51,11.1,22.7,39
2678,2019-10-31,20.7,15.6,22.7,22.7,0.0,19.0,63,39.3,70.9,182
2679,2019-11-01,20.9,6.5,5.4,5.4,0.0,4.0,63,45.4,103.7,271
2680,2019-11-02,10.1,3.2,0.0,0.0,0.0,0.0,3,12.0,27.0,272
2681,2019-11-03,10.9,4.4,0.0,0.0,0.0,0.0,3,17.7,33.1,277
2682,2019-11-04,12.3,2.3,0.0,0.0,0.0,0.0,3,19.6,35.3,193
2683,2019-11-05,14.6,7.6,0.5,0.5,0.0,3.0,51,15.2,27.0,244
2684,2019-11-06,11.4,5.6,0.0,0.0,0.0,0.0,1,14.8,31.0,273
2685,2019-11-07,13.1,5.5,4.3,4.3,0.0,7.0,61,20.8,38.2,244
2686,2019-11-08,4.9,-1.1,0.1,0.1,0.0,1.0,51,30.9,59.4,321
2687,2019-11-09,4.3,-3.6,0.0,0.0,0.0,0.0,3,13.1,27.4,248
2688,2019-11-10,10.6,-0.2,0.0,0.0,0.0,0.0,3,15.0,30.2,228
2689,2019-11-11,13.7,3.8,0.0,0.0,0.0,0.0,3,12.6,22.3,194
2690,2019-11-12,11.8,-2.9,3.8,2.9,0.63,10.0,73,26.3,50.4,300
2691,2019-11-13,0.9,-4.9,0.0,0.0,0.0,0.0,3,24.8,52.2,314
2692,2019-11-14,5.6,-3.3,0.0,0.0,0.0,0.0,3,14.8,31.3,196
2693,2019-11-15,10.0,-1.1,0.0,0.0,0.0,0.0,3,19.9,34.9,266
2694,2019-11-16,4.3,-1.5,0.0,0.0,0.0,0.0,2,26.4,50.4,23
2695,2019-11-17,4.1,-2.9,0.0,0.0,0.0,0.0,3,23.8,45.0,32
2696,2019-11-18,4.6,2.3,8.5,8.5,0.0,14.0,63,19.6,35.3,2
2697,2019-11-19,10.7,3.7,5.0,5.0,0.0,7.0,61,12.1,28.1,303
2698,2019-11-20,8.0,3.0,0.0,0.0,0.0,0.0,3,18.2,35.6,337
2699,2019-11-21,10.6,1.7,1.2,1.2,0.0,2.0,53,16.6,29.9,290
2700,2019-11-22,11.4,3.1,2.9,2.9,0.0,4.0,61,26.5,49.0,256
2701,2019-11-23,6.8,-0.6,1.0,1.0,0.0,2.0,53,17.1,31.3,266
2702,2019-11-24,7.1,3.1,24.6,24.6,0.0,19.0,63,27.4,51.8,337
2703,2019-11-25,10.5,1.7,0.0,0.0,0.0,0.0,3,20.3,36.0,254
2704,2019-11-26,13.7,1.6,0.0,0.0,0.0,0.0,3,12.4,25.2,219
2705,2019-11-27,14.0,2.3,0.3,0.3,0.0,3.0,51,23.1,55.4,200
2706,2019-11-28,11.5,2.2,0.0,0.0,0.0,0.0,3,34.9,64.8,307
2707,2019-11-29,5.2,-1.6,0.0,0.0,0.0,0.0,3,26.7,49.7,334
2708,2019-11-30,5.8,-2.2,0.0,0.0,0.0,0.0,3,15.2,29.9,344
2709,2019-12-01,2.8,-3.2,16.3,12.0,3.01,14.0,73,32.1,58.7,49
2710,2019-12-02,2.6,-0.2,16.4,3.1,9.31,24.0,75,29.0,56.9,5
2711,2019-12-03,2.0,-2.3,2.6,0.0,1.82,8.0,73,24.5,47.2,313
2712,2019-12-04,4.3,-2.6,0.0,0.0,0.0,0.0,3,15.5,31.3,256
2713,2019-12-05,5.0,-0.0,0.0,0.0,0.0,0.0,3,30.1,56.5,283
2714,2019-12-06,8.4,-2.0,0.0,0.0,0.0,0.0,3,24.8,48.2,248
2715,2019-12-07,2.5,-2.8,0.0,0.0,0.0,0.0,3,21.4,44.3,319
2716,2019-12-08,4.2,-4.9,0.0,0.0,0.0,0.0,3,18.0,35.3,184
2717,2019-12-09,11.2,3.5,20.7,20.7,0.0,18.0,63,27.3,58.0,202
2718,2019-12-10,13.5,6.2,8.2,8.2,0.0,16.0,55,27.5,49.0,239
2719,2019-12-11,5.4,-0.4,8.1,3.3,3.36,12.0,75,22.9,41.0,289
2720,2019-12-12,1.4,-4.1,0.0,0.0,0.0,0.0,3,22.6,41.4,308
2721,2019-12-13,9.4,-2.0,13.9,13.9,0.0,12.0,61,16.4,28.8,67
2722,2019-12-14,12.7,7.2,21.2,21.2,0.0,17.0,63,27.0,49.0,287
2723,2019-12-15,8.2,1.6,0.0,0.0,0.0,0.0,3,31.9,59.0,270
2724,2019-12-16,1.9,-0.7,1.3,0.1,0.84,3.0,73,13.7,24.8,292
2725,2019-12-17,0.7,-1.0,24.0,21.0,2.1,22.0,73,19.4,59.0,30
2726,2019-12-18,3.1,-4.6,0.1,0.0,0.07,1.0,71,29.3,55.4,289
2727,2019-12-19,-3.1,-9.0,0.0,0.0,0.0,0.0,2,32.5,60.1,298
2728,2019-12-20,1.5,-6.1,0.0,0.0,0.0,0.0,1,16.1,33.1,316
2729,2019-12-21,0.4,-6.0,0.0,0.0,0.0,0.0,3,14.1,26.3,359
2730,2019-12-22,8.6,-4.3,0.0,0.0,0.0,0.0,2,17.2,32.4,246
2731,2019-12-23,11.6,-0.5,0.0,0.0,0.0,0.0,3,17.3,33.5,241
2732,2019-12-24,7.1,-0.1,0.0,0.0,0.0,0.0,3,19.2,37.8,347
2733,2019-12-25,5.8,-3.4,0.0,0.0,0.0,0.0,3,10.5,22.3,8
2734,2019-12-26,6.5,-2.3,0.1,0.1,0.0,1.0,51,11.8,25.2,50
2735,2019-12-27,9.8,5.6,0.0,0.0,0.0,0.0,3,14.9,27.4,208
2736,2019-12-28,8.7,1.3,0.0,0.0,0.0,0.0,3,18.3,36.0,309
2737,2019-12-29,5.2,-1.0,5.1,5.1,0.0,9.0,61,13.0,23.8,60
2738,2019-12-30,5.1,3.1,20.8,20.8,0.0,23.0,61,31.1,56.9,58
2739,2019-12-31,6.5,2.1,0.3,0.3,0.0,2.0,51,22.1,41.8,300
2740,2020-01-01,4.3,-0.6,0.0,0.0,0.0,0.0,3,28.2,53.3,270
2741,2020-01-02,8.6,-2.2,0.0,0.0,0.0,0.0,3,16.6,33.1,228
2742,2020-01-03,9.3,2.1,4.3,4.3,0.0,12.0,53,10.5,18.7,233
2743,2020-01-04,9.5,5.7,6.0,6.0,0.0,18.0,53,23.6,41.4,308
2744,2020-01-05,4.9,-1.3,0.8,0.8,0.0,3.0,51,36.7,68.8,309
2745,2020-01-06,7.4,-0.7,1.3,0.0,0.91,4.0,73,23.8,46.8,247
2746,2020-01-07,5.9,-0.7,0.9,0.7,0.14,5.0,71,19.9,37.4,252
2747,2020-01-08,4.8,-1.7,0.1,0.0,0.07,1.0,71,32.3,67.3,279
2748,2020-01-09,0.4,-5.3,0.0,0.0,0.0,0.0,3,23.4,43.2,296
2749,2020-01-10,10.9,-1.3,0.0,0.0,0.0,0.0,3,23.3,42.1,221
2750,2020-01-11,18.1,8.0,0.2,0.2,0.0,2.0,51,33.5,63.0,204
2751,2020-01-12,18.3,6.6,2.6,2.6,0.0,5.0,55,45.1,100.1,232
2752,2020-01-13,8.7,1.1,0.2,0.2,0.0,2.0,51,18.0,31.7,39
2753,2020-01-14,6.5,1.0,0.6,0.6,0.0,5.0,51,14.3,28.4,89
2754,2020-01-15,9.0,2.9,0.1,0.1,0.0,1.0,51,15.4,31.7,286
2755,2020-01-16,8.4,1.1,2.9,2.9,0.0,8.0,61,36.7,76.3,291
2756,2020-01-17,0.6,-5.6,0.0,0.0,0.0,0.0,3,34.2,63.7,327
2757,2020-01-18,2.2,-6.5,8.3,0.4,5.53,10.0,75,22.2,40.0,204
2758,2020-01-19,6.5,-1.2,1.3,1.3,0.0,3.0,53,25.1,46.8,280
2759,2020-01-20,-1.1,-7.4,0.0,0.0,0.0,0.0,3,26.0,49.0,329
2760,2020-01-21,1.1,-6.9,0.0,0.0,0.0,0.0,2,16.0,29.5,326
2761,2020-01-22,2.8,-5.7,0.0,0.0,0.0,0.0,2,10.5,17.6,245
2762,2020-01-23,6.9,-4.3,0.0,0.0,0.0,0.0,3,9.6,18.0,239
2763,2020-01-24,9.6,-3.0,0.0,0.0,0.0,0.0,3,12.1,22.0,63
2764,2020-01-25,10.0,1.1,26.4,26.4,0.0,9.0,63,32.4,68.8,86
2765,2020-01-26,7.6,0.9,0.0,0.0,0.0,0.0,3,22.3,42.8,264
2766,2020-01-27,7.3,-0.5,0.0,0.0,0.0,0.0,3,21.6,41.8,260
2767,2020-01-28,5.3,-0.5,0.0,0.0,0.0,0.0,3,21.4,41.4,307
2768,2020-01-29,4.2,-2.6,0.0,0.0,0.0,0.0,3,18.6,33.8,334
2769,2020-01-30,1.3,-5.8,0.0,0.0,0.0,0.0,3,15.9,28.8,23
2770,2020-01-31,6.2,-2.9,1.0,1.0,0.0,3.0,53,11.6,24.5,95
2771,2020-02-01,5.2,-0.6,0.5,0.5,0.0,3.0,51,6.2,15.5,356
2772,2020-02-02,6.0,0.5,3.2,2.3,0.63,17.0,73,18.7,36.7,271
2773,2020-02-03,12.0,0.7,0.5,0.3,0.14,2.0,71,17.4,34.9,248
2774,2020-02-04,13.0,2.7,2.6,2.6,0.0,8.0,55,15.7,29.2,258
2775,2020-02-05,9.5,3.2,0.9,0.9,0.0,7.0,51,19.1,34.9,8
2776,2020-02-06,6.0,2.4,14.7,14.7,0.0,21.0,61,19.1,33.8,67
2777,2020-02-07,13.3,0.4,10.4,10.0,0.28,18.0,73,43.8,82.8,271
2778,2020-02-08,4.4,-2.7,0.0,0.0,0.0,0.0,3,27.1,49.3,276
2779,2020-02-09,6.0,-2.4,0.0,0.0,0.0,0.0,3,13.1,26.6,52
2780,2020-02-10,8.3,1.8,10.2,10.2,0.0,19.0,55,23.0,42.1,211
2781,2020-02-11,7.7,5.0,9.4,9.4,0.0,16.0,61,18.6,32.4,335
2782,2020-02-12,7.2,0.6,0.3,0.3,0.0,2.0,51,23.5,42.1,262
2783,2020-02-13,6.3,1.9,18.8,18.8,0.0,18.0,61,20.0,36.0,292
2784,2020-02-14,2.7,-7.1,0.0,0.0,0.0,0.0,3,25.7,50.8,319
2785,2020-02-15,-1.7,-9.4,0.0,0.0,0.0,0.0,3,19.5,38.2,199
2786,2020-02-16,7.2,-3.4,0.0,0.0,0.0,0.0,3,17.1,31.3,226
2787,2020-02-17,9.4,-1.3,0.0,0.0,0.0,0.0,3,13.8,25.9,327
2788,2020-02-18,8.9,0.2,1.5,1.5,0.0,8.0,51,17.7,32.4,80
2789,2020-02-19,7.7,-0.7,0.0,0.0,0.0,0.0,3,23.2,46.4,310
2790,2020-02-20,3.0,-3.4,0.0,0.0,0.0,0.0,3,19.0,40.0,318
2791,2020-02-21,1.6,-6.6,0.0,0.0,0.0,0.0,0,18.4,34.6,329
2792,2020-02-22,8.6,-3.5,0.0,0.0,0.0,0.0,1,20.9,40.3,249
2793,2020-02-23,11.6,-2.4,0.0,0.0,0.0,0.0,2,17.6,34.2,241
2794,2020-02-24,13.0,-1.8,0.0,0.0,0.0,0.0,3,14.7,28.8,191
2795,2020-02-25,9.7,4.2,2.3,2.3,0.0,10.0,55,11.9,22.7,185
2796,2020-02-26,9.4,5.4,0.1,0.1,0.0,1.0,51,20.2,35.3,65
2797,2020-02-27,8.6,-1.1,12.5,12.5,0.0,8.0,63,38.8,73.8,264
2798,2020-02-28,4.8,-2.9,0.0,0.0,0.0,0.0,3,35.0,67.0,256
2799,2020-02-29,2.2,-4.0,0.0,0.0,0.0,0.0,3,28.7,55.1,283
2800,2020-03-01,6.6,-4.9,0.0,0.0,0.0,0.0,1,21.7,43.9,294
2801,2020-03-02,13.2,-1.6,0.0,0.0,0.0,0.0,3,27.7,48.6,197
2802,2020-03-03,13.6,6.7,5.4,5.4,0.0,8.0,61,24.5,49.3,200
